genes,,
Name,Symbol,Cross-references
"tumor protein, translationally-controlled 1",TPT1,"Comparative Toxicogenomics Database:7178, Ensembl:ENSG00000133112, GenAtlas:TPT1, GeneCard:TPT1, HGNC:HGNC:12022, HumanCyc Gene:HS05737, ModBase:P13693, NCBI Gene:7178, OMIM:600763, RefSeq DNA:NT_024524, RefSeq Protein:NP_003286, RefSeq RNA:NM_003295, UCSC Genome Browser:NM_003295, UniProtKB:P13693"
nuclear receptor subfamily 2 group C member 1,NR2C1,"Comparative Toxicogenomics Database:7181, Ensembl:ENSG00000120798, GenAtlas:NR2C1, GeneCard:NR2C1, HGNC:HGNC:7971, HumanCyc Gene:HS04435, ModBase:P13056, NCBI Gene:7181, OMIM:601529, RefSeq DNA:NT_029419, RefSeq Protein:NP_001027458, RefSeq Protein:NP_001120834, RefSeq Protein:NP_003288, RefSeq RNA:NM_001032287, RefSeq RNA:NM_001127362, RefSeq RNA:NM_003297, UCSC Genome Browser:NM_003297, UniProtKB:P13056"
nuclear receptor subfamily 2 group C member 2,NR2C2,"Comparative Toxicogenomics Database:7182, Ensembl:ENSG00000177463, GenAtlas:NR2C2, GeneCard:NR2C2, HGNC:HGNC:7972, HumanCyc Gene:HS11171, ModBase:P49116, NCBI Gene:7182, OMIM:601426, RefSeq DNA:NT_022517, RefSeq Protein:NP_003289, RefSeq RNA:NM_003298, UCSC Genome Browser:NM_003298, UniProtKB:P49116, UniProtKB:Q6PHZ7"
TNF receptor associated factor 1,TRAF1,"Comparative Toxicogenomics Database:7185, Ensembl:ENSG00000056558, GenAtlas:TRAF1, GeneCard:TRAF1, HGNC:HGNC:12031, HumanCyc Gene:HS00696, ModBase:Q13077, NCBI Gene:7185, OMIM:601711, RefSeq DNA:NG_023346, RefSeq DNA:NT_008470, RefSeq Protein:NP_001177874, RefSeq Protein:NP_001177876, RefSeq Protein:NP_005649, RefSeq RNA:NM_001190945, RefSeq RNA:NM_001190947, RefSeq RNA:NM_005658, UCSC Genome Browser:NM_005658, UniProtKB:Q13077, UniProtKB:Q658U1"
TNF receptor associated factor 3,TRAF3,"Comparative Toxicogenomics Database:7187, Ensembl:ENSG00000131323, GenAtlas:TRAF3, GeneCard:TRAF3, HGNC:HGNC:12033, HumanCyc Gene:HS05511, ModBase:Q13114, NCBI Gene:7187, OMIM:601896, RefSeq DNA:NT_026437, RefSeq Protein:NP_001186356, RefSeq Protein:NP_003291, RefSeq Protein:NP_663777, RefSeq Protein:NP_663778, RefSeq RNA:NM_001199427, RefSeq RNA:NM_003300, RefSeq RNA:NM_145725, RefSeq RNA:NM_145726, UCSC Genome Browser:NM_003300, UniProtKB:A6NHG8, UniProtKB:Q13114"
TNF receptor associated factor 5,TRAF5,"Comparative Toxicogenomics Database:7188, Ensembl:ENSG00000082512, GenAtlas:TRAF5, GeneCard:TRAF5, HGNC:HGNC:12035, HumanCyc Gene:HS01424, ModBase:O00463, NCBI Gene:7188, OMIM:602356, RefSeq DNA:NT_167186, RefSeq Protein:NP_001029082, RefSeq Protein:NP_004610, RefSeq Protein:NP_665702, RefSeq RNA:NM_001033910, RefSeq RNA:NM_004619, RefSeq RNA:NM_145759, UCSC Genome Browser:NM_004619, UniProtKB:O00463, UniProtKB:Q6FHY1"
TNF receptor associated factor 6,TRAF6,"Comparative Toxicogenomics Database:7189, Ensembl:ENSG00000175104, GenAtlas:TRAF6, GeneCard:TRAF6, HGNC:HGNC:12036, HumanCyc Gene:HS10879, ModBase:Q9Y4K3, NCBI Gene:7189, OMIM:602355, RefSeq DNA:NT_009237, RefSeq Protein:NP_004611, RefSeq Protein:NP_665802, RefSeq RNA:NM_004620, RefSeq RNA:NM_145803, UCSC Genome Browser:NM_004620, UniProtKB:Q9Y4K3"
"actin gamma 2, smooth muscle",ACTG2,"Comparative Toxicogenomics Database:72, Ensembl:ENSG00000163017, GenAtlas:ACTG2, GeneCard:ACTG2, HGNC:HGNC:145, HumanCyc Gene:HS08773, ModBase:P63267, NCBI Gene:72, OMIM:102545, RefSeq DNA:NT_022184, RefSeq Protein:NP_001186822, RefSeq Protein:NP_001606, RefSeq RNA:NM_001199893, RefSeq RNA:NM_001615, UCSC Genome Browser:NM_001615, UniProtKB:P63267"
trio Rho guanine nucleotide exchange factor,TRIO,"Comparative Toxicogenomics Database:7204, Ensembl:ENSG00000038382, GenAtlas:TRIO, GeneCard:TRIO, HGNC:HGNC:12303, HumanCyc Gene:HS00534, ModBase:O75962, NCBI Gene:7204, OMIM:601893, RefSeq DNA:NT_006576, RefSeq Protein:NP_009049, RefSeq RNA:NM_007118, UCSC Genome Browser:NM_007118, UniProtKB:O75962"
thyroid hormone receptor interactor 6,TRIP6,"Comparative Toxicogenomics Database:7205, Ensembl:ENSG00000087077, GenAtlas:TRIP6, GeneCard:TRIP6, HGNC:HGNC:12311, HumanCyc Gene:HS01551, ModBase:Q15654, NCBI Gene:7205, OMIM:602933, RefSeq DNA:NT_007933, RefSeq DNA:NT_079595, RefSeq Protein:NP_003293, RefSeq RNA:NM_003302, UCSC Genome Browser:NM_003302, UniProtKB:Q15654"
transient receptor potential cation channel subfamily C member 4,TRPC4,"Comparative Toxicogenomics Database:7223, Ensembl:ENSG00000133107, GenAtlas:TRPC4, GeneCard:TRPC4, HGNC:HGNC:12336, HumanCyc Gene:HS05734, IUPHAR Receptor:489, ModBase:Q9UBN4, NCBI Gene:7223, OMIM:603651, RefSeq DNA:NT_024524, RefSeq Protein:NP_001129427, RefSeq Protein:NP_001129428, RefSeq Protein:NP_001129429, RefSeq Protein:NP_001129430, RefSeq Protein:NP_003297, RefSeq Protein:NP_057263, RefSeq RNA:NM_001135955, RefSeq RNA:NM_001135956, RefSeq RNA:NM_001135957, RefSeq RNA:NM_001135958, RefSeq RNA:NM_003306, RefSeq RNA:NM_016179, UCSC Genome Browser:NM_016179, UniProtKB:Q3KR50, UniProtKB:Q3SWS6, UniProtKB:Q96P03, UniProtKB:Q96P05, UniProtKB:Q9UBN4"
transient receptor potential cation channel subfamily C member 6,TRPC6,"Comparative Toxicogenomics Database:7225, Ensembl:ENSG00000137672, GenAtlas:TRPC6, GeneCard:TRPC6, HGNC:HGNC:12338, HumanCyc Gene:HS06370, IUPHAR Receptor:491, ModBase:Q9Y210, NCBI Gene:7225, OMIM:603652, OMIM:603965, RefSeq DNA:NG_011476, RefSeq DNA:NT_033899, RefSeq Protein:NP_004612, RefSeq RNA:NM_004621, UCSC Genome Browser:NM_004621, UniProtKB:Q9Y210"
transient receptor potential cation channel subfamily M member 2,TRPM2,"Comparative Toxicogenomics Database:7226, Ensembl:ENSG00000142185, GenAtlas:TRPM2, GeneCard:TRPM2, HGNC:HGNC:12339, HumanCyc Gene:HS06903, IUPHAR Receptor:494, ModBase:O94759, NCBI Gene:7226, OMIM:603749, RefSeq DNA:NG_022913, RefSeq DNA:NT_011515, RefSeq Protein:NP_003298, RefSeq RNA:NM_003307, RefSeq RNA:NR_038257, UCSC Genome Browser:NM_003307, UniProtKB:O94759"
transcriptional repressor GATA binding 1,TRPS1,"Comparative Toxicogenomics Database:7227, Ensembl:ENSG00000104447, GenAtlas:TRPS1, GeneCard:TRPS1, HGNC:HGNC:12340, HumanCyc Gene:HS02584, ModBase:Q9UHF7, NCBI Gene:7227, OMIM:150230, OMIM:190350, OMIM:190351, OMIM:604386, RefSeq DNA:NG_012383, RefSeq DNA:NT_008046, RefSeq Protein:NP_054831, RefSeq RNA:NM_014112, UCSC Genome Browser:NM_014112, UniProtKB:Q9UHF7"
translin,TSN,"Comparative Toxicogenomics Database:7247, Ensembl:ENSG00000211460, GenAtlas:TSN, GeneCard:TSN, HGNC:HGNC:12379, ModBase:Q15631, NCBI Gene:7247, OMIM:600575, RefSeq DNA:NT_022135, RefSeq Protein:NP_004613, RefSeq RNA:NM_004622, UCSC Genome Browser:NM_004622, UniProtKB:Q15631"
TSC complex subunit 1,TSC1,"Comparative Toxicogenomics Database:7248, Ensembl:ENSG00000165699, GenAtlas:TSC1, GeneCard:TSC1, HGNC:HGNC:12362, HumanCyc Gene:HS09273, ModBase:Q92574, NCBI Gene:7248, OMIM:191100, OMIM:605284, OMIM:606690, OMIM:607341, RefSeq DNA:NG_012386, RefSeq DNA:NT_035014, RefSeq Protein:NP_000359, RefSeq Protein:NP_001008567, RefSeq Protein:NP_001155898, RefSeq Protein:NP_001155899, RefSeq RNA:NM_000368, RefSeq RNA:NM_001008567, RefSeq RNA:NM_001162426, RefSeq RNA:NM_001162427, UCSC Genome Browser:NM_000368, UniProtKB:B7Z897, UniProtKB:Q32NF0, UniProtKB:Q86WV8, UniProtKB:Q92574"
TSC complex subunit 2,TSC2,"Comparative Toxicogenomics Database:7249, Ensembl:ENSG00000103197, GenAtlas:TSC2, GeneCard:TSC2, HGNC:HGNC:12363, HumanCyc Gene:HS02471, ModBase:P49815, NCBI Gene:7249, OMIM:191092, OMIM:191100, OMIM:606690, RefSeq DNA:NG_005895, RefSeq DNA:NT_010393, RefSeq Protein:NP_000539, RefSeq Protein:NP_001070651, RefSeq Protein:NP_001107854, RefSeq RNA:NM_000548, RefSeq RNA:NM_001077183, RefSeq RNA:NM_001114382, UCSC Genome Browser:NM_000548, UniProtKB:P49815"
tumor susceptibility 101,TSG101,"Comparative Toxicogenomics Database:7251, Ensembl:ENSG00000074319, GenAtlas:TSG101, GeneCard:TSG101, HGNC:HGNC:15971, HumanCyc Gene:HS01137, ModBase:Q99816, NCBI Gene:7251, OMIM:601387, RefSeq DNA:NG_012138, RefSeq DNA:NT_009237, RefSeq Protein:NP_006283, RefSeq RNA:NM_006292, UCSC Genome Browser:NM_006292, UniProtKB:Q99816"
thyroid stimulating hormone receptor,TSHR,"Comparative Toxicogenomics Database:7253, Ensembl:ENSG00000165409, GenAtlas:TSHR, GeneCard:TSHR, HGNC:HGNC:12373, HumanCyc Gene:HS09226, IUPHAR Receptor:255, ModBase:P16473, NCBI Gene:7253, OMIM:603372, OMIM:603373, OMIM:609152, RefSeq DNA:NG_009206, RefSeq DNA:NT_026437, RefSeq Protein:NP_000360, RefSeq Protein:NP_001018046, RefSeq Protein:NP_001136098, RefSeq RNA:NM_000369, RefSeq RNA:NM_001018036, RefSeq RNA:NM_001142626, UCSC Genome Browser:NM_000369, UniProtKB:A0PJU7, UniProtKB:P16473, UniProtKB:Q8TB90"
translin associated factor X,TSNAX,"Comparative Toxicogenomics Database:7257, Ensembl:ENSG00000116918, GenAtlas:TSNAX, GeneCard:TSNAX, HGNC:HGNC:12380, HumanCyc Gene:HS04069, ModBase:Q99598, NCBI Gene:7257, OMIM:602964, RefSeq DNA:NT_167186, RefSeq Protein:NP_005990, RefSeq RNA:NM_005999, UCSC Genome Browser:NM_005999, UniProtKB:B1APC6, UniProtKB:Q99598"
TSPY like 1,TSPYL1,"Comparative Toxicogenomics Database:7259, Ensembl:ENSG00000189241, GenAtlas:TSPYL1, GeneCard:TSPYL1, HGNC:HGNC:12382, ModBase:Q9H0U9, NCBI Gene:7259, OMIM:604714, OMIM:608800, RefSeq DNA:NG_016217, RefSeq DNA:NT_025741, RefSeq Protein:NP_003300, RefSeq RNA:NM_003309, UniProtKB:Q9H0U9"
pleckstrin homology like domain family A member 2,PHLDA2,"Comparative Toxicogenomics Database:7262, Ensembl:ENSG00000181649, GenAtlas:PHLDA2, GeneCard:PHLDA2, HGNC:HGNC:12385, HumanCyc Gene:HS11641, ModBase:Q53GA4, NCBI Gene:7262, OMIM:602131, RefSeq DNA:NG_009266, RefSeq DNA:NT_009237, RefSeq Protein:NP_003302, RefSeq RNA:NM_003311, UCSC Genome Browser:NM_003311, UniProtKB:Q53GA4"
thiosulfate sulfurtransferase,TST,"Comparative Toxicogenomics Database:7263, Ensembl:ENSG00000128311, GenAtlas:TST, GeneCard:TST, HGNC:HGNC:12388, HumanCyc Gene:HS05179, ModBase:Q16762, NCBI Gene:7263, OMIM:180370, RefSeq DNA:NT_011520, RefSeq Protein:NP_003303, RefSeq RNA:NM_003312, UCSC Genome Browser:NM_003312, UniProtKB:Q16762"
tissue specific transplantation antigen P35B,TSTA3,"Comparative Toxicogenomics Database:7264, Ensembl:ENSG00000104522, GenAtlas:TSTA3, GeneCard:TSTA3, HGNC:HGNC:12390, HumanCyc Gene:HS02591, ModBase:Q13630, NCBI Gene:7264, OMIM:137020, RefSeq DNA:NT_008046, RefSeq Protein:NP_003304, RefSeq RNA:NM_003313, UCSC Genome Browser:NM_003313, UniProtKB:Q13630"
tetratricopeptide repeat domain 1,TTC1,"Comparative Toxicogenomics Database:7265, Ensembl:ENSG00000113312, GenAtlas:TTC1, GeneCard:TTC1, HGNC:HGNC:12391, HumanCyc Gene:HS03668, ModBase:Q99614, NCBI Gene:7265, OMIM:601963, RefSeq DNA:NT_023133, RefSeq Protein:NP_003305, RefSeq RNA:NM_003314, UCSC Genome Browser:NM_003314, UniProtKB:Q99614"
tetratricopeptide repeat domain 3,TTC3,"Comparative Toxicogenomics Database:7267, Ensembl:ENSG00000182670, GenAtlas:TTC3, GeneCard:TTC3, HGNC:HGNC:12393, ModBase:P53804, NCBI Gene:7267, OMIM:602259, RefSeq DNA:NT_011512, RefSeq Protein:NP_001001894, RefSeq Protein:NP_003307, RefSeq RNA:NM_001001894, RefSeq RNA:NM_003316, UCSC Genome Browser:NM_003316, UniProtKB:P53804"
tetratricopeptide repeat domain 4,TTC4,"Comparative Toxicogenomics Database:7268, Ensembl:ENSG00000243725, GenAtlas:TTC4, GeneCard:TTC4, HGNC:HGNC:12394, ModBase:O95801, NCBI Gene:7268, OMIM:606753, RefSeq DNA:NT_032977, RefSeq Protein:NP_004614, RefSeq RNA:NM_004623, UCSC Genome Browser:NM_004623, UniProtKB:O95801"
TTK protein kinase,TTK,"Comparative Toxicogenomics Database:7272, Ensembl:ENSG00000112742, GenAtlas:TTK, GeneCard:TTK, HGNC:HGNC:12401, HumanCyc Gene:HS03614, ModBase:P33981, NCBI Gene:7272, OMIM:604092, RefSeq DNA:NT_007299, RefSeq Protein:NP_001160163, RefSeq Protein:NP_003309, RefSeq RNA:NM_001166691, RefSeq RNA:NM_003318, UCSC Genome Browser:NM_003318, UniProtKB:A8K8U5, UniProtKB:P33981"
titin,TTN,"Comparative Toxicogenomics Database:7273, Ensembl:ENSG00000155657, GenAtlas:TTN, GeneCard:TTN, HGNC:HGNC:12403, HumanCyc Gene:HS08061, NCBI Gene:7273, OMIM:188840, OMIM:600334, OMIM:603689, OMIM:604145, OMIM:608807, OMIM:611705, RefSeq DNA:NG_011618, RefSeq DNA:NT_005403, RefSeq Protein:NP_003310, RefSeq Protein:NP_596869, RefSeq Protein:NP_596870, RefSeq Protein:NP_597676, RefSeq Protein:NP_597681, RefSeq RNA:NM_003319, RefSeq RNA:NM_133378, RefSeq RNA:NM_133379, RefSeq RNA:NM_133432, RefSeq RNA:NM_133437, UCSC Genome Browser:NM_001927, UCSC Genome Browser:NM_003319, UniProtKB:Q4ZG20"
alpha tocopherol transfer protein,TTPA,"Comparative Toxicogenomics Database:7274, Ensembl:ENSG00000137561, GenAtlas:TTPA, GeneCard:TTPA, HGNC:HGNC:12404, HumanCyc Gene:HS06360, ModBase:P49638, NCBI Gene:7274, OMIM:277460, OMIM:600415, RefSeq DNA:NG_016123, RefSeq DNA:NT_008183, RefSeq Protein:NP_000361, RefSeq RNA:NM_000370, UCSC Genome Browser:NM_000370, UniProtKB:P49638"
TUB bipartite transcription factor,TUB,"Comparative Toxicogenomics Database:7275, Ensembl:ENSG00000166402, GenAtlas:TUB, GeneCard:TUB, HGNC:HGNC:12406, HumanCyc Gene:HS09391, ModBase:P50607, NCBI Gene:7275, OMIM:601197, RefSeq DNA:NT_009237, RefSeq Protein:NP_003311, RefSeq Protein:NP_813977, RefSeq RNA:NM_003320, RefSeq RNA:NM_177972, UCSC Genome Browser:NM_003320, UniProtKB:P50607"
tubulin beta 2A class IIa,TUBB2A,"Comparative Toxicogenomics Database:7280, Ensembl:ENSG00000137267, GeneCard:TUBB2A, HGNC:HGNC:12412, HumanCyc Gene:HS06300, HumanCyc Gene:HS06305, ModBase:Q13885, NCBI Gene:7280, RefSeq DNA:NT_007592, RefSeq Protein:NP_001060, RefSeq RNA:NM_001069, UniProtKB:Q13885"
tubulin gamma 1,TUBG1,"Comparative Toxicogenomics Database:7283, Ensembl:ENSG00000131462, GenAtlas:TUBG1, GeneCard:TUBG1, HGNC:HGNC:12417, HumanCyc Gene:HS05530, ModBase:P23258, NCBI Gene:7283, OMIM:191135, RefSeq DNA:NT_010783, RefSeq Protein:NP_001061, RefSeq RNA:NM_001070, UCSC Genome Browser:NM_001070, UniProtKB:P23258"
"Tu translation elongation factor, mitochondrial",TUFM,"Comparative Toxicogenomics Database:7284, Ensembl:ENSG00000178952, GenAtlas:TUFM, GeneCard:TUFM, HGNC:HGNC:12420, HumanCyc Gene:HS11333, ModBase:P49411, NCBI Gene:7284, OMIM:602389, OMIM:610678, RefSeq DNA:NG_008964, RefSeq DNA:NT_010393, RefSeq Protein:NP_003312, RefSeq RNA:NM_003321, UCSC Genome Browser:NM_003321, UniProtKB:P49411"
TUB like protein 1,TULP1,"Comparative Toxicogenomics Database:7287, Ensembl:ENSG00000112041, GenAtlas:TULP1, GeneCard:TULP1, HGNC:HGNC:12423, HumanCyc Gene:HS03503, ModBase:O00294, NCBI Gene:7287, OMIM:600132, OMIM:602280, RefSeq DNA:NG_009077, RefSeq DNA:NT_007592, RefSeq Protein:NP_003313, RefSeq RNA:NM_003322, UCSC Genome Browser:NM_003322, UniProtKB:O00294"
TUB like protein 2,TULP2,"Comparative Toxicogenomics Database:7288, Ensembl:ENSG00000104804, GenAtlas:TULP2, GeneCard:TULP2, HGNC:HGNC:12424, HumanCyc Gene:HS02619, ModBase:O00295, NCBI Gene:7288, OMIM:602309, RefSeq DNA:NT_011109, RefSeq Protein:NP_003314, RefSeq RNA:NM_003323, UCSC Genome Browser:NM_003323, UniProtKB:O00295"
TUB like protein 3,TULP3,"Comparative Toxicogenomics Database:7289, Ensembl:ENSG00000078246, GenAtlas:TULP3, GeneCard:TULP3, HGNC:HGNC:12425, HumanCyc Gene:HS01278, ModBase:O75386, NCBI Gene:7289, OMIM:604730, RefSeq DNA:NT_009759, RefSeq Protein:NP_001153880, RefSeq Protein:NP_003315, RefSeq RNA:NM_001160408, RefSeq RNA:NM_003324, UCSC Genome Browser:NM_003324, UniProtKB:O75386"
twist family bHLH transcription factor 1,TWIST1,"Comparative Toxicogenomics Database:7291, Ensembl:ENSG00000122691, GeneCard:TWIST1, HGNC:HGNC:12428, HumanCyc Gene:HS04590, ModBase:Q15672, NCBI Gene:7291, OMIM:101400, OMIM:123100, OMIM:601622, RefSeq DNA:NG_008114, RefSeq DNA:NT_007819, RefSeq DNA:NT_079592, RefSeq Protein:NP_000465, RefSeq RNA:NM_000474, UCSC Genome Browser:NM_000474, UniProtKB:Q15672"
TNF superfamily member 4,TNFSF4,"Comparative Toxicogenomics Database:7292, Ensembl:ENSG00000117586, GenAtlas:TNFSF4, GeneCard:TNFSF4, HGNC:HGNC:11934, HumanCyc Gene:HS04151, ModBase:P23510, NCBI Gene:7292, OMIM:603594, OMIM:608446, RefSeq DNA:NG_011477, RefSeq DNA:NT_004487, RefSeq Protein:NP_003317, RefSeq RNA:NM_003326, UCSC Genome Browser:NM_003326, UniProtKB:P23510"
TNF receptor superfamily member 4,TNFRSF4,"Comparative Toxicogenomics Database:7293, Ensembl:ENSG00000186827, GenAtlas:TNFRSF4, GeneCard:TNFRSF4, HGNC:HGNC:11918, ModBase:P43489, NCBI Gene:7293, OMIM:600315, RefSeq DNA:NT_004350, RefSeq Protein:NP_003318, RefSeq RNA:NM_003327, UCSC Genome Browser:NM_003327, UniProtKB:P43489"
thioredoxin,TXN,"Comparative Toxicogenomics Database:7295, Ensembl:ENSG00000136810, GenAtlas:TXN, GeneCard:TXN, HGNC:HGNC:12435, HumanCyc Gene:HS06214, ModBase:P10599, NCBI Gene:7295, OMIM:187700, RefSeq DNA:NT_008470, RefSeq Protein:NP_003320, RefSeq RNA:NM_003329, UCSC Genome Browser:NM_003329, UniProtKB:P10599"
thioredoxin reductase 1,TXNRD1,"Comparative Toxicogenomics Database:7296, Ensembl:ENSG00000198431, GenAtlas:TXNRD1, GeneCard:TXNRD1, HGNC:HGNC:12437, HumanCyc Gene:HS06102, NCBI Gene:7296, OMIM:601112, RefSeq DNA:NT_029419, RefSeq Protein:NP_001087240, RefSeq Protein:NP_003321, RefSeq Protein:NP_877393, RefSeq Protein:NP_877419, RefSeq Protein:NP_877420, RefSeq RNA:NM_001093771, RefSeq RNA:NM_003330, RefSeq RNA:NM_182729, RefSeq RNA:NM_182742, RefSeq RNA:NM_182743, UCSC Genome Browser:NM_003330, UniProtKB:Q16881"
tyrosine kinase 2,TYK2,"Comparative Toxicogenomics Database:7297, Ensembl:ENSG00000105397, GenAtlas:TYK2, GeneCard:TYK2, HGNC:HGNC:12440, HumanCyc Gene:HS02731, ModBase:P29597, NCBI Gene:7297, OMIM:176941, OMIM:611521, RefSeq DNA:NG_007872, RefSeq DNA:NT_011295, RefSeq Protein:NP_003322, RefSeq RNA:NM_003331, UCSC Genome Browser:NM_003331, UniProtKB:P29597"
thymidylate synthetase,TYMS,"Comparative Toxicogenomics Database:7298, Ensembl:ENSG00000176890, GenAtlas:TYMS, GeneCard:TYMS, HGNC:HGNC:12441, HumanCyc Gene:HS11096, ModBase:P04818, NCBI Gene:7298, OMIM:188350, RefSeq DNA:NT_010859, RefSeq Protein:NP_001062, RefSeq RNA:NM_001071, UCSC Genome Browser:NM_001071, UniProtKB:P04818, UniProtKB:Q53Y97"
tyrosinase,TYR,"Comparative Toxicogenomics Database:7299, Ensembl:ENSG00000077498, GenAtlas:TYR, GeneCard:TYR, HGNC:HGNC:12442, HumanCyc Gene:HS01248, ModBase:P14679, NCBI Gene:7299, OMIM:103470, OMIM:203100, OMIM:601800, OMIM:606933, OMIM:606952, RefSeq DNA:NG_008748, RefSeq DNA:NT_167190, RefSeq Protein:NP_000363, RefSeq RNA:NM_000372, UCSC Genome Browser:NM_000372, UniProtKB:P14679"
TYRO3 protein tyrosine kinase,TYRO3,"Comparative Toxicogenomics Database:7301, Ensembl:ENSG00000092445, GenAtlas:TYRO3, GeneCard:TYRO3, HGNC:HGNC:12446, HumanCyc Gene:HS01772, ModBase:Q06418, NCBI Gene:7301, OMIM:600341, RefSeq DNA:NT_010194, RefSeq Protein:NP_006284, RefSeq RNA:NM_006293, UCSC Genome Browser:NM_006293, UniProtKB:Q06418"
TYRO protein tyrosine kinase binding protein,TYROBP,"Comparative Toxicogenomics Database:7305, Ensembl:ENSG00000011600, GenAtlas:TYROBP, GeneCard:TYROBP, HGNC:HGNC:12449, HumanCyc Gene:HS00324, NCBI Gene:7305, OMIM:221770, OMIM:604142, RefSeq DNA:NG_009304, RefSeq DNA:NT_011109, RefSeq Protein:NP_001166985, RefSeq Protein:NP_001166986, RefSeq Protein:NP_003323, RefSeq Protein:NP_937758, RefSeq RNA:NM_001173514, RefSeq RNA:NM_001173515, RefSeq RNA:NM_003332, RefSeq RNA:NM_198125, RefSeq RNA:NR_033390, UCSC Genome Browser:NM_003332, UniProtKB:O43914"
tyrosinase related protein 1,TYRP1,"Comparative Toxicogenomics Database:7306, Ensembl:ENSG00000107165, GenAtlas:TYRP1, GeneCard:TYRP1, HGNC:HGNC:12450, HumanCyc Gene:HS02976, ModBase:P17643, NCBI Gene:7306, OMIM:115501, OMIM:203290, OMIM:278400, RefSeq DNA:NG_011705, RefSeq DNA:NT_008413, RefSeq Protein:NP_000541, RefSeq RNA:NM_000550, UCSC Genome Browser:NM_000550, UniProtKB:P17643"
U2 small nuclear RNA auxiliary factor 1,U2AF1,"Comparative Toxicogenomics Database:7307, Ensembl:ENSG00000160201, GenAtlas:U2AF1, GeneCard:U2AF1, HGNC:HGNC:12453, HumanCyc Gene:HS08462, ModBase:Q01081, NCBI Gene:7307, OMIM:191317, RefSeq DNA:NT_011515, RefSeq Protein:NP_001020374, RefSeq Protein:NP_001020375, RefSeq Protein:NP_006749, RefSeq RNA:NM_001025203, RefSeq RNA:NM_001025204, RefSeq RNA:NM_006758, UCSC Genome Browser:NM_006758, UniProtKB:Q01081, UniProtKB:Q701P4, UniProtKB:Q71RF1, UniProtKB:Q7Z780"
ubiquitin A-52 residue ribosomal protein fusion product 1,UBA52,"Comparative Toxicogenomics Database:7311, Ensembl:ENSG00000221983, GenAtlas:UBA52, GeneCard:UBA52, HGNC:HGNC:12458, NCBI Gene:7311, OMIM:191321, RefSeq DNA:NG_023288, RefSeq DNA:NT_011295, RefSeq Protein:NP_001029102, RefSeq Protein:NP_003324, RefSeq RNA:NM_001033930, RefSeq RNA:NM_003333, UCSC Genome Browser:NM_003333, UniProtKB:Q3MIH3"
ubiquitin B,UBB,"Comparative Toxicogenomics Database:7314, Ensembl:ENSG00000170315, GenAtlas:UBB, GeneCard:UBB, HGNC:HGNC:12463, HumanCyc Gene:HS10100, NCBI Gene:7314, OMIM:119540, OMIM:191339, RefSeq DNA:NG_023320, RefSeq DNA:NT_010718, RefSeq Protein:NP_061828, RefSeq RNA:NM_018955, UCSC Genome Browser:NM_018955, UniProtKB:Q5U5U6"
ubiquitin like modifier activating enzyme 1,UBA1,"Comparative Toxicogenomics Database:7317, Ensembl:ENSG00000130985, GenAtlas:UBE1, GeneCard:UBA1, GeneCard:UBE1, HGNC:HGNC:12469, HumanCyc Gene:HS05465, NCBI Gene:7317, OMIM:301830, OMIM:314370, RefSeq DNA:NG_009161, RefSeq DNA:NT_079573, RefSeq Protein:NP_003325, RefSeq Protein:NP_695012, RefSeq RNA:NM_003334, RefSeq RNA:NM_153280, UCSC Genome Browser:NM_003334, UniProtKB:P22314"
ubiquitin conjugating enzyme E2 A,UBE2A,"Comparative Toxicogenomics Database:7319, Ensembl:ENSG00000077721, GenAtlas:UBE2A, GeneCard:UBE2A, HGNC:HGNC:12472, HumanCyc Gene:HS01256, ModBase:P49459, NCBI Gene:7319, OMIM:312180, RefSeq DNA:NG_009267, RefSeq DNA:NT_011786, RefSeq Protein:NP_003327, RefSeq Protein:NP_861427, RefSeq Protein:NP_861442, RefSeq RNA:NM_003336, RefSeq RNA:NM_181762, RefSeq RNA:NM_181777, UCSC Genome Browser:NM_003336, UniProtKB:A6NFE9, UniProtKB:A6NGR2, UniProtKB:P49459"
ubiquitin conjugating enzyme E2 B,UBE2B,"Comparative Toxicogenomics Database:7320, Ensembl:ENSG00000119048, GenAtlas:UBE2B, GeneCard:UBE2B, HGNC:HGNC:12473, HumanCyc Gene:HS04274, ModBase:P63146, NCBI Gene:7320, OMIM:179095, RefSeq DNA:NT_034772, RefSeq Protein:NP_003328, RefSeq RNA:NM_003337, UCSC Genome Browser:NM_003337, UniProtKB:P63146"
ubiquitin conjugating enzyme E2 D1,UBE2D1,"Comparative Toxicogenomics Database:7321, Ensembl:ENSG00000072401, GenAtlas:UBE2D1, GeneCard:UBE2D1, HGNC:HGNC:12474, HumanCyc Gene:HS01066, ModBase:P51668, NCBI Gene:7321, OMIM:602961, RefSeq DNA:NT_030059, RefSeq Protein:NP_001191809, RefSeq Protein:NP_003329, RefSeq RNA:NM_001204880, RefSeq RNA:NM_003338, UCSC Genome Browser:NM_003338, UniProtKB:P51668"
